ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,multicomponent,metal_free,neutral,high_mw,very_high_mw,high_logp,very_high_logp,candidate_single_component,candidate_single_neutral,candidate_standard_domain,candidate_conservative_domain,excluded_multicomponent,excluded_metal,excluded_charged,excluded_high_mw,excluded_high_logp
A-1997,RHEVAQGXLUQWBM-UHFFFAOYSA-N,-5.4964129822,0.0,1,G1,470.4400000000002,4.627800000000002,-4.438171779136165,-1.0582412030638348,1.0582412030638348,"2-(1-amino-9,10-dioxo-9,10-dihydroanthracen-2-yl)-5H,10H-anthra[2,3-d][1,3]oxazole-5,10-dione",Nc1c(ccc2C(=O)c3ccccc3C(=O)c12)c4oc5cc6C(=O)c7ccccc7C(=O)c6cc5n4,1.0582412030638348,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,36,36,1,False,29,False,False,False,False,True,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-4967,LTELZMDSXFWIGP-UHFFFAOYSA-N,0.5931295033,0.0061464840999999,2,G3,194.662,-4.040299999999997,-0.464280554248027,1.0574100575480272,1.0574100575480272,(5-amino-3-hydroxy-5-oxopentylidene)-dimethylazanium chloride,[Cl-].C[N+](C)=CCC(O)CC(N)=O,1.0574100575480272,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,2,True,7,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
B-4012,ZMXIYERNXPIYFR-UHFFFAOYSA-N,-4.1644,0.0,1,G1,156.22799999999998,3.4022000000000023,-3.1071158305901667,-1.057284169409833,1.057284169409833,1-ethylnaphthalene,CCc1cccc2ccccc12,1.057284169409833,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-5475,DCYIADGZPJOOFN-UHFFFAOYSA-N,-4.5096151077,0.0,1,G1,646.614,6.349400000000004,-5.566729100320716,1.0571139926207156,1.0571139926207156,"16,23-dihydronaphth[2',3':6,7]indolo[2,3-c]dinaphtho[2,3-a:2'3'-i]carbazole-5,10,15,17,22,24-hexone",O=C1c2ccccc2C(=O)c3c4[nH]c5c6C(=O)c7ccccc7C(=O)c6c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8c5c4ccc13,1.0571139926207156,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,50,50,1,False,42,True,False,False,False,True,False,False,False,False,1,False,1.0,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False
C-869,WKVHKLUGADLQMG-UHFFFAOYSA-N,-4.42,0.0,1,G1,296.779,3.0314200000000007,-3.362910698418821,-1.057089301581179,1.057089301581179,n1-(4-chlorophenyl)-2-methylsulfanilamide; 4-chloro-1-(4-amino-2-methylphenylsulfonamido)benzene,CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=CC=C(Cl)C=C2,1.057089301581179,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-564,XMIIGOLPHOKFCH-UHFFFAOYSA-N,-1.4057514128,0.0978757063999999,2,G3,150.177,1.7038,-2.4625895260265107,1.0568381132265108,1.0568381132265108,3-phenylpropanoic acid,OC(=O)CCc1ccccc1,1.0568381132265108,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-2761,DZKXJUASMGQEMA-UHFFFAOYSA-N,-7.3271074817,0.0,1,G1,424.7540000000004,9.931799999999996,-6.270492686930846,-1.056614794769153,1.056614794769153,tetradecyl tetradecanoate,CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,1.056614794769153,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.0,True,False,0,False,30,30,1,False,28,False,False,True,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,False,True
B-2792,ZBNBQISDCFIEQC-UHFFFAOYSA-N,-1.4243,0.0,1,G1,286.352,0.7233999999999999,-2.480879622373555,1.0565796223735553,1.0565796223735553,"acetic acid, 2,2',2''-[methylidynetris(thio)]tri",OC(=O)CSC(SCC(O)=O)SCC(O)=O,1.0565796223735553,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-912,OZVILYXCMAQHFM-UHFFFAOYSA-N,-1.92,0.0,1,G1,366.46400000000006,1.4587000000000003,-2.976493437013657,1.056493437013657,1.056493437013657,4-[3-(morpholin-4-ylmethyl)benzoyl]thiophene-2-sulfonamide,NS(=O)(=O)C1=CC(C(=O)C2=CC(CN3CCOCC3)=CC=C2)=CS1,1.056493437013657,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-762,CUPCAVOUAWGFEI-UHFFFAOYSA-N,-0.4702,0.0,1,G1,196.938,-1.1827,-1.5266193149068197,1.0564193149068195,1.0564193149068195,silver lactate,[Ag+].CC([O-])C(O)=O,1.0564193149068195,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,7,7,2,True,3,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
C-1148,VSMDINRNYYEDRN-UHFFFAOYSA-N,-1.71,0.0,1,G1,220.009,1.9968,-2.7660284166732314,1.0560284166732314,1.0560284166732314,4-iodophenol,OC1=CC=C(I)C=C1,1.0560284166732314,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-589,BXZVVICBKDXVGW-UHFFFAOYSA-N,-0.94,0.0,1,G1,236.231,-0.2105,-1.9956950413859096,1.0556950413859096,1.0556950413859096,"2',3'-dideoxyinosine;  didanosine",OCC1CCC(O1)[N]2C=NC3=C2N=CNC3=O,1.0556950413859096,2.8421709430404014e-14,8.326672684688674e-17,0.0,1.0,0.0,0.0,True,False,0,False,17,17,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-631,LRJOMUJRLNCICJ-UHFFFAOYSA-N,-4.38,0.0,1,G1,402.48700000000014,2.1284,-3.3246464378015435,-1.0553535621984564,1.0553535621984564,prednisolone  acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C,1.0553535621984564,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,29,29,1,False,23,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-1027,REJHVSOVQBJEBF-OWOJBTEDSA-N,-4.0635303796,0.6345924970286498,3,G4,370.4080000000001,1.5148000000000006,-3.0082468914824667,-1.0552834881175337,1.0552834881175337,5-amino-2-[(E)-2-(4-amino-2-sulfophenyl)ethenyl]benzene-1-sulfonic acid,Nc1ccc(\C=C\c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,1.0552834881175337,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-470,SRVJKTDHMYAMHA-WUXMJOGZSA-N,-3.429,0.0,1,G1,236.3,0.8120999999999998,-2.3737724423517457,-1.0552275576482542,1.0552275576482542,thiacetazone,CC(=O)Nc1ccc(cc1)/C=N/NC(N)=S,1.0552275576482542,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
E-809,CKQHAYFOPRIUOM-UHFFFAOYSA-N,-1.28,0.1915716779,2,G3,135.166,1.4714,-2.3347574566559306,1.0547574566559306,1.0547574566559306,m-Aminoacetophenone,c1ccc(N)cc1C(=O)C,1.0547574566559306,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1229,ZAAKYBGGELSVCK-UHFFFAOYSA-N,-0.81,0.0,1,G1,216.168,-0.4135999999999999,-1.8645710193814824,1.0545710193814826,1.0545710193814826,1-propanoyloxymethyl-5-fluorouracil,CCC(=O)OCN1C=C(F)C(=O)NC1=O,1.0545710193814826,2.8421709430404014e-14,0.0,0.0,1.0,0.0,0.0,True,False,0,False,15,15,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
D-316,RSMUVYRMZCOLBH-UHFFFAOYSA-N,-1.604,0.0,1,G1,381.3700000000001,0.4856199999999998,-2.658567277462863,1.054567277462863,1.054567277462863,metsulfuron-methyl,COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)nc(OC)n2,1.054567277462863,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,26,26,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-1292,IQXKGRKRIRMQCQ-UHFFFAOYSA-N,-1.5867,0.0,1,G1,130.23099999999997,2.3376,-2.6410547559119006,1.0543547559119006,1.0543547559119006,"4-heptanol, 4-methyl-",CCCC(C)(O)CCC,1.0543547559119006,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-3397,HUMNYLRZRPPJDN-UHFFFAOYSA-N,-1.2095723109,0.1662630255952807,3,G5,106.12399999999997,1.4991,-2.263827268661917,1.0542549577619171,1.0542549577619171,benzaldehyde,O=Cc1ccccc1,1.0542549577619171,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-2705,NCGQPNAQUYGWMI-UHFFFAOYSA-N,-7.0680633512,0.0,1,G1,584.8350000000002,8.02720000000001,-6.014072501102298,-1.0539908500977022,1.0539908500977022,"3-(heptanoyloxy)-2,2-bis[(heptanoyloxy)methyl]propyl heptanoate",CCCCCCC(=O)OCC(COC(=O)CCCCCC)(COC(=O)CCCCCC)COC(=O)CCCCCC,1.0539908500977022,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,41,41,1,False,33,True,False,True,False,True,False,False,False,False,1,False,1.0,False,True,False,True,True,True,False,True,False,True,True,True,False,False,False,False,True,True
C-2275,OXCKOUMFAKPIEL-UHFFFAOYSA-N,-2.68,0.0,1,G1,287.34800000000007,-1.5961999999999987,-1.626494224907877,-1.0535057750921228,1.0535057750921228,"2-sulfamoyl-5-(n,n-dimethylsulfamoylamido)-1,3,4-thiadiazole",CN(C)[S](=O)(=O)NC1=NN=C(S1)[S](N)(=O)=O,1.0535057750921228,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-4048,POLCUAVZOMRGSN-UHFFFAOYSA-N,-1.3192,0.1504000000000001,2,G3,102.177,1.823,-2.3724880124649035,1.0532880124649036,1.0532880124649036,di(n-propyl) ether,CCCOCCC,1.0532880124649036,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3088,ZDOOQPFIGYHZFV-MSOLQXFVSA-N,-4.7874,0.0,1,G1,300.35400000000004,4.009200000000003,-3.734224154692296,-1.0531758453077038,1.0531758453077038,diofenolan,CC[C@H]1OC[C@@H](COc2ccc(Oc3ccccc3)cc2)O1,1.0531758453077038,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-621,KDSZUDODQQARLW-UHFFFAOYSA-N,-1.98,0.0,1,G1,192.258,2.929420000000001,-3.033104204866873,1.0531042048668735,1.0531042048668735,1-(4-hydroxy-3-methylphenyl)-3-methylbutan-1-one,CC1=C(O)C=CC(C(=O)CC(C)C)=C1,1.0531042048668735,2.8421709430404014e-14,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-344,PASDDGVAXYKJAW-UHFFFAOYSA-N,-1.35,0.0,1,G1,223.184,0.98902,-2.402493791171539,1.052493791171539,1.052493791171539,"5-acetyl-6-methylpyridine-3,4-dicarboxylic acid",CC(=O)C1=C(C(=O)O)C(C(=O)O)=CN=C1C,1.052493791171539,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2236,MIQPIUSUKVNLNT-UHFFFAOYSA-N,-4.17,0.0,1,G1,273.244,2.5454200000000013,-3.11754225239266,-1.05245774760734,1.05245774760734,"tolcapone;  3,4-dihydroxy-4'-methyl-5-nitrobenzophenone",CC1=CC=C(C=C1)C(=O)C2=CC(=C(O)C(=C2)O)[N+]([O-])=O,1.05245774760734,0.0,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,20,20,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-3129,STGXUBIZGYMIRM-UHFFFAOYSA-N,-1.3330548746,0.0,1,G1,200.23399999999995,1.1162999999999998,-2.3853875636240374,1.0523326890240374,1.0523326890240374,"(5-ethyl-1,3-dioxan-5-yl)methyl prop-2-enoate",CCC1(COCOC1)COC(=O)C=C,1.0523326890240374,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2354,FNGNLZLLBCYMOG-VIFPVBQESA-N,-2.1830000000000003,0.0,1,G1,381.02,2.049,-3.23530977835624,1.0523097783562396,1.0523097783562396,"l-tyrosine, n-acetyl-3,5-dibromo-",CC(=O)N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,1.0523097783562396,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2617,SVIKNKPDPGCMAE-UHFFFAOYSA-N,-5.1485,0.0,1,G1,387.112,4.333100000000003,-4.096386213077849,-1.0521137869221515,1.0521137869221515,"methanesulfonamide, n-phenyl-n-((1,1,2,2-tetrach",C[S](=O)(=O)N(SC(Cl)(Cl)C(F)(Cl)Cl)c1ccccc1,1.0521137869221515,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-201,NVKAWKQGWWIWPM-UHFFFAOYSA-N,-4.74,0.0,1,G1,290.44699999999995,3.9591000000000034,-3.68802257351382,-1.05197742648618,1.05197742648618,stanolone;   androstanolone;  dihydrotestosterone,CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,1.05197742648618,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,21,21,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-171,FMGBDYLOANULLW-UHFFFAOYSA-N,-3.2569810012,0.0,1,G1,205.286,0.5903999999999998,-2.205169372736647,-1.0518116284633527,1.0518116284633527,(3-isocyanatopropyl)trimethoxysilane,CO[Si](CCCN=C=O)(OC)OC,1.0518116284633527,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-811,IEPRKVQEAMIZSS-WAYWQWQTSA-N,-1.0899,0.01120739,2,G3,172.17999999999995,0.6688,-2.1416164920060274,1.0517164920060271,1.0517164920060271,diethyl maleate,CCOC(=O)\C=C/C(=O)OCC,1.0517164920060271,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
E-241,TZYRSLHNPKPEFV-UHFFFAOYSA-N,-1.17,0.11865,2,G3,102.177,1.4149,-2.2216815493738507,1.0516815493738507,1.0516815493738507,2-ethyl-1-butanol,OCC(CC)CC,1.0516815493738507,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3344,KXRPCFINVWWFHQ-UHFFFAOYSA-N,-3.0376,0.0,1,G1,270.4,5.194400000000004,-4.088479696725922,1.050879696725922,1.050879696725922,cadusafos,CCO[P](=O)(SC(C)CC)SC(C)CC,1.050879696725922,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,15,15,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-348,HQOVXPHOJANJBR-UHFFFAOYSA-N,-4.4507609201,0.0,1,G1,234.336,3.6060000000000025,-3.400722039415661,-1.0500388806843386,1.0500388806843386,di-tert-butyl sec-butylidene diperoxide,CCC(C)(OOC(C)(C)C)OOC(C)(C)C,1.0500388806843386,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-568,UTTXCVWQZVYQRZ-UHFFFAOYSA-N,-4.15,0.0,1,G1,311.388,2.21072,-3.1004639422438265,-1.049536057756174,1.049536057756174,"N-[4-[(4-methyl-1,3-thiazol-2-yl)sulfamoyl]phenyl]acetamide",CC(=O)NC1=CC=C(S(=O)(=O)NC2=NC(C)=CS2)C=C1,1.049536057756174,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1537,HCFAJYNVAYBARA-UHFFFAOYSA-N,-1.48,0.1061510977595406,3,G5,114.188,2.1557000000000004,-2.5289998867061616,1.0489998867061616,1.0489998867061616,4-heptanone;  dipropyl  ketone,CCCC(=O)CCC,1.0489998867061616,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-5021,XFAOZKNGVLIXLC-UHFFFAOYSA-N,-4.0243009096,0.0,1,G1,190.359,2.7874000000000008,-2.975315808413977,-1.0489851011860227,1.0489851011860227,dimethoxy(2-methylpropyl)propan-2-ylsilane,CO[Si](CC(C)C)(OC)C(C)C,1.0489851011860227,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2119,OUAPWRYEWXOCRN-UHFFFAOYSA-N,-4.3,0.0,1,G1,256.28599999999994,3.0351000000000017,-3.2511011989653937,-1.048898801034606,1.048898801034606,3-isothiocyanatophenyl  nicotinate,O=C(OC1=CC=CC(=C1)N=C=S)C2=CC=CN=C2,1.048898801034606,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1739,JUZNVIUTDSYVKA-UHFFFAOYSA-N,-0.6,0.0,1,G1,172.11499999999998,-0.6641999999999999,-1.6488471921666576,1.0488471921666576,1.0488471921666576,3-acetyl-5-fluorouracil,CC(=O)N1C(=O)NC=C(F)C1=O,1.0488471921666576,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,12,12,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1735,OVGDAVVFKDPXIC-UHFFFAOYSA-N,-0.6,0.0,1,G1,172.115,-0.6642000000000001,-1.6488471921666576,1.0488471921666576,1.0488471921666576,1-acetyl-5-fluorouracil,CC(=O)N1C=C(F)C(=O)NC1=O,1.0488471921666576,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,12,12,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-1796,JVBNHJDWWBSWLE-UHFFFAOYSA-N,-4.1342944341,0.0,1,G1,170.296,3.237700000000002,-3.0856447219246057,-1.0486497121753944,1.0486497121753944,"3-ethoxy-1,1,5-trimethylcyclohexane",CCOC1CC(C)CC(C)(C)C1,1.0486497121753944,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-691,BRQMAAFGEXNUOL-UHFFFAOYSA-N,-4.6599585126,0.0,1,G1,246.34699999999995,4.086100000000004,-3.611703094396006,-1.0482554182039945,1.0482554182039945,tert-butoxy 2-ethylhexyl carbonate,CCCCC(CC)COC(=O)OOC(C)(C)C,1.0482554182039945,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-4336,PJIHCWJOTSJIPQ-AGFFZDDWSA-N,-1.4895,0.0,1,G1,216.089,1.408,-2.537491748262836,1.0479917482628358,1.0479917482628358,"S-(1,2-Dichlorovinyl)-L-cysteine",N[C@@H](CSC(/Cl)=C/Cl)C(O)=O,1.0479917482628358,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-344,SLRCCWJSBJZJBV-ZQDZILKHSA-N,-1.8871,0.0,1,G1,234.38699999999992,2.3451000000000004,-2.9349202724626013,1.0478202724626011,1.0478202724626011,l-sparteine,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,1.0478202724626011,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,15,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2784,YDNLKBDXQCHOTH-UHFFFAOYSA-N,-4.7168,0.0,1,G1,312.55,3.7421000000000015,-3.6696071041535294,-1.047192895846471,1.047192895846471,"2-propenoic acid, 7-bromo-5-chloro-8-quinolinyl",Clc1cc(Br)c(OC(=O)C=C)c2ncccc12,1.047192895846471,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
