ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,mean_squared_error,prediction_sd,prediction_range,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,recomputed_absolute_error,recomputed_residual,failure_mode,error_direction,solubility_region,failure_priority_score
A-4510,0.8262602859999998,-0.630346614422418,1.456606900422418,1.456606900422418,1.4165886524972002,3,2.121703662358204,0.276085743916996,0.547803770957988,149.19,-1.734699999999999,0,0,6,1.0,1.4566069004224178,1.4566069004224178,High-error + high-uncertainty,Underprediction,>= 0,5.517865345330678
A-454,-2.7785623319,-4.233758180945824,1.4551958490458239,1.4551958490458239,1.3609120766207212,3,2.117594959080196,0.4216721146164663,0.8273821364716327,398.47700000000026,4.594400000000005,0,0,21,1.0,1.4551958490458237,1.4551958490458237,High-error + high-uncertainty,Underprediction,-4 to < -2,7.198509160082512
A-2623,-6.256077615900001,-4.801178558787716,-1.454899057112285,1.454899057112285,1.6878357815879823,3,2.1167312663862163,0.6640909002861074,1.2654202236975864,270.50099999999986,6.096100000000007,0,0,15,1.0,1.4548990571122848,-1.4548990571122848,High-error + high-uncertainty,Overprediction,< -6,10.000261544201047
A-929,-1.4850227408,-0.035797218498749166,-1.4492255223012507,1.4492255223012507,1.4650750654333249,3,2.100254614489333,0.162523811668357,0.3238862969999811,113.038,0.0340000000000001,0,0,0,0.5,1.449225522301251,-1.449225522301251,High-error + high-uncertainty,Overprediction,-2 to < 0,4.193363120571213
A-6020,-6.975819717300001,-5.526672107798109,-1.4491476095018925,1.4491476095018925,1.3506095729448155,3,2.1000287941250493,0.6794783509375035,1.3481966042181774,340.5040000000002,5.061800000000005,0,0,14,0.8,1.4491476095018925,-1.4491476095018925,High-error + high-uncertainty,Overprediction,< -6,10.168945807029042
A-5849,-7.3952335385,-5.94908204102893,-1.44615149747107,1.44615149747107,1.596050800924341,3,2.0913541536378184,0.2632068551832566,0.457932299509995,397.5150000000002,5.2065000000000055,2,2,11,0.4166666666666667,1.44615149747107,-1.44615149747107,High-error + high-uncertainty,Overprediction,< -6,5.352293359618821
C-1483,-9.46,-8.014272351604768,-1.4457276483952324,1.4457276483952324,1.4283465190924955,6,2.090128433334409,0.2704384948868762,0.6071127691822991,411.326,8.0527,2,2,2,0.0,1.4457276483952324,-1.4457276483952324,High-error + high-uncertainty,Overprediction,< -6,5.4352101304348945
A-5700,-4.8617411072,-6.307284020265054,1.4455429130650528,1.4455429130650528,1.2758550316879358,3,2.089594313512599,0.3642217345716965,0.6665192844013577,296.539,6.364100000000008,0,0,13,0.9,1.4455429130650534,1.4455429130650534,High-error + high-uncertainty,Underprediction,-6 to < -4,6.5189971961562225
A-1453,-5.0237764060000005,-3.5794807208274104,-1.44429568517259,1.44429568517259,1.400108698978644,4,2.0859900262081617,0.1570014879820137,0.3605610912603603,227.046,2.754800000000001,2,1,0,0.0,1.44429568517259,-1.44429568517259,High-error + high-uncertainty,Overprediction,-6 to < -4,4.121654276841458
C-1571,-4.31,-5.753685911485956,1.4436859114859566,1.4436859114859566,1.1295221272656295,3,2.0842290110230373,0.5549491024184012,0.9673558678961164,242.40299999999996,5.162200000000004,0,0,13,0.9333333333333332,1.4436859114859564,1.4436859114859564,High-error + high-uncertainty,Underprediction,-6 to < -4,8.720733582511087
F-1159,-3.75,-2.318892284370742,-1.431107715629258,1.431107715629258,1.4290003707881254,3,2.048069293733593,0.2617294221027194,0.5234461184019379,216.23999999999992,1.2432999999999998,3,1,0,0.3333333333333333,1.431107715629258,-1.431107715629258,High-error + high-uncertainty,Overprediction,-4 to < -2,5.311187383600039
B-4614,-2.7063,-1.2756459051314692,-1.430654094868531,1.430654094868531,1.430654094868531,2,2.0467711391640955,0.3827543690236289,0.5412964197307726,187.634,0.9275,1,1,2,0.5,1.430654094868531,-1.430654094868531,High-error + high-uncertainty,Overprediction,-4 to < -2,6.709443983601872
C-1063,-3.9,-5.327828141957564,1.427828141957564,1.427828141957564,1.4756805551209102,3,2.0386932029659897,0.2256903334213613,0.4437059229520317,427.5260000000004,4.106600000000005,4,2,5,0.3636363636363636,1.4278281419575642,1.4278281419575642,High-error + high-uncertainty,Underprediction,-4 to < -2,4.889357471657227
A-4969,-3.3672139557,-1.939532106736831,-1.427681848963169,1.427681848963169,1.427681848963169,2,2.038275461858893,0.1958890854072764,0.2770290013038319,116.229,2.2489,1,0,0,1.0,1.427681848963169,-1.427681848963169,High-error + high-uncertainty,Overprediction,-4 to < -2,4.544637952817481
A-2751,-7.2023327624,-5.776444275226371,-1.425888487173629,1.425888487173629,1.425888487173629,2,2.0331579778543003,0.5430101725239651,0.7679323504899456,382.42300000000006,4.464980000000003,5,5,3,0.1739130434782608,1.425888487173629,-1.425888487173629,High-error + high-uncertainty,Overprediction,< -6,8.554300447676695
A-5665,-7.9658105639,-6.5441396883355845,-1.4216708755644147,1.4216708755644147,1.3757829644226192,3,2.0211480784280895,0.240897750021578,0.4751944893356432,545.3340000000001,10.912199999999988,0,0,21,1.0,1.4216708755644154,-1.4216708755644154,High-error + high-uncertainty,Overprediction,< -6,5.055312474111757
B-1151,-8.4007,-6.979271588071888,-1.4214284119281129,1.4214284119281129,1.3538513383923243,3,2.0204587302364767,0.360540639358317,0.7115182555020159,226.44799999999992,6.487600000000007,0,0,13,1.0,1.4214284119281126,-1.4214284119281126,High-error + high-uncertainty,Overprediction,< -6,6.437930513194577
B-344,-1.8871,-3.3082058163411396,1.4211058163411396,1.4211058163411396,1.4211058163411396,2,2.019541741238617,0.4528639810448472,0.6404463839038952,234.38699999999992,2.3451000000000004,4,0,0,1.0,1.4211058163411396,1.4211058163411396,High-error + high-uncertainty,Underprediction,-2 to < 0,7.504621781490222
E-961,-1.89,-3.3082058163411396,1.4182058163411395,1.4182058163411395,1.4182058163411395,2,2.011307737503838,0.4528639810448472,0.6404463839038952,234.38699999999997,2.3451000000000004,4,0,0,1.0,1.4182058163411397,1.4182058163411397,High-error + high-uncertainty,Underprediction,-2 to < 0,7.499989951133768
A-701,-4.6439814041,-3.22655848770685,-1.41742291639315,1.41742291639315,1.352571981868941,3,2.009087723916463,0.177285441634287,0.3363087571501331,220.26800000000003,2.9053000000000018,1,1,5,0.3076923076923077,1.41742291639315,-1.41742291639315,High-error + high-uncertainty,Overprediction,-6 to < -4,4.313204780057131
B-234,-3.069,-1.6532904028504924,-1.4157095971495075,1.4157095971495075,1.4157095971495075,2,2.004233663461221,0.2130080800398254,0.3012389156873749,281.303,0.7865,1,1,5,0.5,1.4157095971495075,-1.4157095971495075,High-error + high-uncertainty,Overprediction,-4 to < -2,4.723402139614999
D-1575,0.8210000000000001,-0.5945370861960484,1.4155370861960483,1.4155370861960483,1.2999082470957508,3,2.003745242396399,0.3013256407152363,0.568399931135414,151.118,-2.0211999999999994,0,0,4,1.0,1.4155370861960486,1.4155370861960486,High-error + high-uncertainty,Underprediction,>= 0,5.74402851862217
B-273,-3.3682,-4.781810093681041,1.413610093681041,1.413610093681041,1.413610093681041,2,1.9982934969569215,0.5993623845898733,0.8476264130632778,408.5790000000002,3.4487000000000023,4,0,4,0.9583333333333334,1.413610093681041,1.413610093681041,High-error + high-uncertainty,Underprediction,-4 to < -2,9.18608985617416
B-4430,-9.4728,-8.05925225031311,-1.4135477496868896,1.4135477496868896,1.5580271059512159,4,1.9981172406448695,0.3768077345565538,0.8178351011219798,356.4190000000001,6.851600000000001,3,2,0,0.0,1.4135477496868898,-1.4135477496868898,High-error + high-uncertainty,Overprediction,< -6,6.613382232878705
A-2797,-8.123728845599999,-6.711125396767137,-1.4126034488328612,1.4126034488328612,1.3228984355388462,3,1.9954485036544938,0.1862553050928443,0.3385604620605837,332.40600000000006,5.7707600000000046,3,3,4,0.0,1.4126034488328614,-1.4126034488328614,High-error + high-uncertainty,Overprediction,< -6,4.40919384470048
C-1677,-3.7099999999999995,-2.307341797899198,-1.4026582021008018,1.4026582021008018,1.4894727787897293,3,1.9674500319206538,0.2706606930600312,0.5200178178619583,242.344,1.494,1,0,5,0.7272727272727273,1.4026582021008016,-1.4026582021008016,High-error + high-uncertainty,Overprediction,-4 to < -2,5.368988835470175
H-519,-8.06,-6.658125074615818,-1.401874925384183,1.401874925384183,1.401874925384183,2,1.9652533064209083,0.2049856036775919,0.2898934208120867,320.04600000000005,6.199420000000003,2,2,2,0.1428571428571428,1.401874925384183,-1.401874925384183,High-error + high-uncertainty,Overprediction,< -6,4.608570271204287
A-1226,-2.3290690398,-0.929578927841013,-1.3994901119589869,1.3994901119589869,1.282002355718202,3,1.9585725734709776,0.2416024673664082,0.438265775929017,56.108,1.5824,0,0,0,0.5,1.3994901119589866,-1.3994901119589866,High-error + high-uncertainty,Overprediction,-4 to < -2,5.0280318789745255
H-25,-3.77,-5.1683587662813615,1.3983587662813608,1.3983587662813608,1.4360809071243117,4,1.9554072392359294,0.230747552554327,0.5539393173010714,504.5950000000003,3.8175000000000026,4,0,6,0.7142857142857143,1.3983587662813615,1.3983587662813615,High-error + high-uncertainty,Underprediction,-4 to < -2,4.900748131445661
B-4314,-0.9137,-2.3115985687771747,1.397898568777175,1.397898568777175,1.39410737182408,3,1.9541204085892743,0.151450859518196,0.3028305332561265,262.358,2.0055,0,0,7,1.0,1.3978985687771748,1.3978985687771748,High-error + high-uncertainty,Underprediction,-2 to < 0,3.9833874170284407
A-4691,-2.0087278867,-0.6121650333721927,-1.3965628533278072,1.3965628533278072,1.4230576019317729,3,1.9503878032951063,0.1498374833229686,0.2961404574243134,102.03000000000002,1.5182000000000002,0,0,0,1.0,1.3965628533278074,-1.3965628533278074,High-error + high-uncertainty,Overprediction,-4 to < -2,3.9626043031480833
B-1212,-4.6961,-3.301541645084061,-1.3945583549159395,1.3945583549159395,1.4098558808402335,3,1.9447930052658515,0.2531580001581049,0.5056222396987606,114.232,2.9345000000000017,0,0,2,1.0,1.3945583549159393,-1.3945583549159393,High-error + high-uncertainty,Overprediction,-6 to < -4,5.153730497038419
E-452,-1.53,-0.13572231195172016,-1.3942776880482797,1.3942776880482797,1.4798584243327289,3,1.944010271389256,0.1770543849735454,0.3215910970230309,107.156,1.1453,1,1,1,0.1428571428571428,1.39427768804828,-1.39427768804828,High-error + high-uncertainty,Overprediction,-2 to < 0,4.273566730988943
B-2552,-3.2671000000000006,-1.8756109895665567,-1.3914890104334436,1.3914890104334436,1.3923038735773363,3,1.9362416661570443,0.1557675935443058,0.31153198999221,218.264,0.7089999999999999,2,2,2,0.4,1.3914890104334439,-1.3914890104334439,High-error + high-uncertainty,Overprediction,-4 to < -2,4.023049226071199
C-807,-2.7900000000000005,-4.180844748014943,1.3908447480149428,1.3908447480149428,1.3602867529125169,3,1.93444911308075,0.1631477622529605,0.3219742165431176,324.4240000000001,3.1732000000000014,5,2,4,0.45,1.3908447480149424,1.3908447480149424,High-error + high-uncertainty,Underprediction,-4 to < -2,4.107330869208635
I-74,-2.7900000000000005,-4.180844748014943,1.3908447480149428,1.3908447480149428,1.3602867529125169,3,1.93444911308075,0.1631477622529605,0.3219742165431176,324.4240000000001,3.1732000000000014,5,2,4,0.45,1.3908447480149424,1.3908447480149424,High-error + high-uncertainty,Underprediction,-4 to < -2,4.107330869208635
F-375,-2.62,-1.230018882377321,-1.389981117622679,1.389981117622679,1.5249219464350976,3,1.932047507347592,0.3530289857059284,0.6662512867923627,244.316,-0.0677999999999999,1,0,4,0.7,1.389981117622679,-1.389981117622679,High-error + high-uncertainty,Overprediction,-4 to < -2,6.3008728921515
A-5884,-7.563214490099999,-6.173709279801019,-1.3895052102989816,1.3895052102989816,1.4256502812282337,3,1.930724729448017,0.4221454803782191,0.8419666430195365,460.8770000000001,4.977620000000003,4,3,5,0.0416666666666666,1.3895052102989798,-1.3895052102989798,High-error + high-uncertainty,Overprediction,< -6,7.099061041486861
A-5742,-8.1844134651,-6.795171360537825,-1.3892421045621755,1.3892421045621755,1.317504090276918,3,1.9299936250883425,0.3112559947995644,0.6099853679506504,581.0280000000002,6.030500000000004,5,4,8,0.0625,1.3892421045621752,-1.3892421045621752,High-error + high-uncertainty,Overprediction,< -6,5.81681999756518
F-367,-2.68,-4.06866295347915,1.3886629534791495,1.3886629534791495,1.3886629534791495,2,1.9283847983654345,0.1807573897988778,0.2556295521527332,302.4140000000001,3.202300000000002,4,0,0,0.7894736842105263,1.3886629534791495,1.3886629534791495,High-error + high-uncertainty,Underprediction,-4 to < -2,4.307403650535544
B-1526,-3.4792,-2.0918014476432063,-1.387398552356794,1.387398552356794,1.387398552356794,2,1.9248747430817277,0.1757529537799416,0.2485522108627251,301.416,1.4903000000000002,1,1,11,0.75,1.3873985523567938,-1.3873985523567938,High-error + high-uncertainty,Overprediction,-4 to < -2,4.247535672018472
E-773,-0.83,-2.2162634407260806,1.3862634407260808,1.3862634407260808,1.2280637803687342,3,1.921726327093712,0.3410413207819439,0.6246241528401155,162.27899999999997,1.7553,0,0,5,0.3333333333333333,1.3862634407260805,1.3862634407260805,High-error + high-uncertainty,Underprediction,-2 to < 0,6.156364339013393
B-2365,-2.4421,-3.825639205962297,1.3835392059622962,1.3835392059622962,1.3504778509846118,3,1.914180734434781,0.2430544835710905,0.4827243192104129,304.4390000000001,3.5218000000000025,0,0,7,1.0,1.3835392059622968,1.3835392059622968,High-error + high-uncertainty,Underprediction,-4 to < -2,5.019339865202063
A-5274,1.1774501829,-0.203460104314514,1.3809102872145143,1.3809102872145143,1.4142429939756669,3,1.9069132213348723,0.1709377851597656,0.3369654248750602,146.142,-1.4942000000000004,2,0,0,1.0,1.380910287214514,1.380910287214514,High-error + high-uncertainty,Underprediction,>= 0,4.18151205323967
B-2536,-0.5911,-1.9664413520974107,1.3753413520974107,1.3753413520974107,1.1816460285982957,3,1.891563834789134,0.3639695904532121,0.6460199811634586,390.3850000000001,-2.1507999999999976,3,0,4,0.8235294117647058,1.3753413520974107,1.3753413520974107,High-error + high-uncertainty,Underprediction,-2 to < 0,6.403957818864941
C-1738,-7.34,-5.965224985413989,-1.3747750145860111,1.3747750145860111,1.3747750145860111,2,1.8900063407299672,0.2056681932406871,0.2908587482297502,376.5810000000002,5.507100000000006,4,0,4,0.9583333333333334,1.3747750145860111,-1.3747750145860111,High-error + high-uncertainty,Overprediction,< -6,4.573177113521807
A-5940,-8.9148440789,-7.5410264812485055,-1.3738175976514948,1.3738175976514948,1.3898510516434277,5,1.8873747916169246,0.1501226996354041,0.4195064180077414,657.5580000000001,8.637240000000004,4,4,11,0.1764705882352941,1.3738175976514944,-1.3738175976514944,High-error + high-uncertainty,Overprediction,< -6,3.9295729121814675
B-1466,0.1139,-1.259224342150115,1.3731243421501151,1.3731243421501151,1.4281934908746967,3,1.8854704590051865,0.2004052902417069,0.3892958874733982,251.235,-2.6249999999999987,0,0,7,0.7777777777777778,1.3731243421501151,1.3731243421501151,High-error + high-uncertainty,Underprediction,>= 0,4.509704454453344
C-1613,-1.75,-0.3770206376628955,-1.3729793623371043,1.3729793623371043,1.3729793623371043,2,1.8850723294036014,0.1792678889653442,0.2535230798727839,109.13200000000002,0.2460000000000001,1,1,0,0.0,1.3729793623371045,-1.3729793623371045,High-error + high-uncertainty,Overprediction,-2 to < 0,4.2651362855381425
H-436,-8.03,-6.658125074615818,-1.3718749253841818,1.3718749253841818,1.3718749253841818,2,1.8820408108978544,0.2049856036775919,0.2898934208120867,320.04600000000005,6.199420000000002,2,2,2,0.1428571428571428,1.3718749253841818,-1.3718749253841818,High-error + high-uncertainty,Overprediction,< -6,4.560654784758213
C-1646,-2.98,-1.6090235174862775,-1.3709764825137225,1.3709764825137225,1.3709764825137225,2,1.8795765156056992,0.372565911838015,0.5268877653992197,210.233,0.6929999999999998,2,0,0,0.7,1.3709764825137225,-1.3709764825137225,High-error + high-uncertainty,Overprediction,-4 to < -2,6.496355020873326
A-2696,-6.8531467823000005,-5.4827834245486,-1.3703633577514005,1.3703633577514005,1.2684128317092238,3,1.8778957322676928,0.5596451551950761,1.105273300886461,356.54700000000025,5.820000000000007,0,0,16,0.9047619047619048,1.3703633577514003,-1.3703633577514003,High-error + high-uncertainty,Overprediction,< -6,8.657907814677507
A-5853,-7.5095589026,-6.139850977663507,-1.3697079249364932,1.3697079249364932,1.3697079249364932,2,1.876099799633834,0.6534922272067457,0.92417757062118,501.061,5.750900000000004,2,0,8,0.7647058823529411,1.3697079249364936,-1.3697079249364936,High-error + high-uncertainty,Overprediction,< -6,9.741680956651358
D-1540,0.835,-0.5337743316241336,1.3687743316241334,1.3687743316241334,1.3628909099806836,3,1.8735431709130932,0.3621433947636484,0.7242150989402629,146.238,-1.916999999999998,0,0,7,1.0,1.3687743316241336,1.3687743316241336,High-error + high-uncertainty,Underprediction,>= 0,6.3723592790923895
B-1467,-1.4648,-0.09604205585090969,-1.3687579441490902,1.3687579441490902,1.3899538947122108,3,1.873498309671244,0.2293681692852194,0.4572649378250967,52.076,0.8055999999999999,0,0,0,0.0,1.3687579441490905,-1.3687579441490905,High-error + high-uncertainty,Overprediction,-2 to < 0,4.837525301188778
A-4787,-2.8121429703,-4.180844748014943,1.3687017777149428,1.3687017777149428,1.3381437826125169,3,1.8733445563200448,0.1631477622529605,0.3219742165431176,324.4240000000001,3.1732000000000014,5,2,4,0.45,1.3687017777149428,1.3687017777149428,High-error + high-uncertainty,Underprediction,-4 to < -2,4.07196449609912
