ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,prediction_sd,prediction_range,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
C-433,-3.82,-4.488950660195955,0.668950660195955,0.668950660195955,0.1514024391666296,0.2141153828458151,Low-error + high-uncertainty,330.468,3.694300000000003,4,0,1,0.8095238095238095
H-268,-3.82,-4.488950660195955,0.668950660195955,0.668950660195955,0.1514024391666296,0.2141153828458151,Low-error + high-uncertainty,330.46800000000013,3.694300000000003,4,0,1,0.8095238095238095
B-269,-3.8202,-4.488950660195955,0.668750660195955,0.668750660195955,0.1514024391666296,0.2141153828458151,Low-error + high-uncertainty,330.468,3.694300000000003,4,0,1,0.8095238095238095
A-811,-3.5896411422,-4.257236992311898,0.6675958501118978,0.6675958501118978,0.1512256741335386,0.2819730986623519,Low-error + high-uncertainty,163.26399999999998,3.592780000000002,0,0,4,0.5454545454545454
A-586,-2.427057806,-2.928004293382653,0.5009464873826529,0.5009464873826529,0.1741003530924035,0.3201897206123596,Low-error + high-uncertainty,154.253,2.791800000000001,1,0,2,0.9
E-697,-3.12,-3.0022304226349448,-0.1177695773650553,0.21538625985046606,0.2135184261859907,0.4657334074033779,Low-error + high-uncertainty,444.4400000000002,-0.2143999999999991,4,1,2,0.4090909090909091
B-2530,-1.5916,-1.280908578242674,-0.31069142175732595,0.31069142175732595,0.2003316215977157,0.2833116962356845,Low-error + high-uncertainty,156.185,1.4668,1,0,0,0.7142857142857143
A-5487,-4.3809109776,-4.693638440321108,0.31272746272110824,0.31272746272110824,0.1999978501223231,0.3860840120569007,Low-error + high-uncertainty,240.38699999999997,4.636500000000004,0,0,12,0.8
E-969,-5.3,-5.923111814361057,0.6231118143610574,0.6231118143610574,0.157048406112773,0.2220999858737613,Low-error + high-uncertainty,352.42500000000007,5.259800000000004,3,2,4,0.3333333333333333
C-1785,-7.32,-6.929805487915933,-0.39019451208406686,0.39019451208406686,0.1885393657877535,0.2666349281382629,Low-error + high-uncertainty,414.6300000000003,5.713900000000006,6,0,0,0.925925925925926
C-1648,-1.55,-2.1236996658127025,0.5736996658127024,0.5736996658127024,0.1631456685898086,0.309840895171005,Low-error + high-uncertainty,149.19299999999998,2.0351,1,1,2,0.2222222222222222
A-5627,-7.8250730454,-7.2368837658486225,-0.5881892795513772,0.5881892795513772,0.1610062251278811,0.3748788930925339,Low-error + high-uncertainty,474.6040000000003,7.799720000000007,5,4,4,0.1875
A-1809,-3.1515048921,-3.502576056268745,0.35107116416874434,0.35107116416874434,0.1936774700722479,0.363025369654621,Low-error + high-uncertainty,167.25799999999998,2.95889,2,2,0,0.0
B-1045,-7.3166,-6.929805487915933,-0.3867945120840668,0.3867945120840668,0.1885393657877535,0.2666349281382629,Low-error + high-uncertainty,414.6300000000003,5.713900000000006,6,0,0,0.925925925925926
E-1241,-3.0499999999999994,-2.417339224217027,-0.6326607757829729,0.6326607757829729,0.1545376663739983,0.2815866528421225,Low-error + high-uncertainty,256.32699999999994,1.4746,1,1,5,0.3636363636363636
A-978,-2.7681111795,-3.261664685117747,0.4935535056177474,0.4935535056177474,0.1736741466801814,0.3470208517748676,Low-error + high-uncertainty,199.338,3.215300000000002,0,0,8,0.9166666666666666
B-2066,-1.3391,-1.9502396070162533,0.6111396070162534,0.6111396070162534,0.157275872201655,0.3114889001020717,Low-error + high-uncertainty,211.129,0.9912,1,1,3,0.0
B-825,-1.7965,-2.1862360608742986,0.3897360608742988,0.3897360608742988,0.1875577159094156,0.336497876892694,Low-error + high-uncertainty,150.232,-1.4322,0,0,0,0.0
B-2087,0.3487,0.20846681715242563,0.14023318284757438,0.14822017031274884,0.2208725642559694,0.4055433501230822,Low-error + high-uncertainty,342.297,-5.395599999999993,2,0,5,1.0
F-881,-3.1,-3.5792446321408846,0.47924463214088436,0.47924463214088436,0.1751133683901502,0.3042069748515397,Low-error + high-uncertainty,273.288,2.7398000000000007,2,2,4,0.1333333333333333
A-1009,-2.5105450102,-2.138988749456644,-0.3715562607433558,0.3715562607433558,0.1898752804103768,0.3761736020661401,Low-error + high-uncertainty,106.596,2.4138,0,0,1,1.0
B-2186,-2.5648,-2.298503904977425,-0.2662960950225746,0.2662960950225746,0.2042958267043959,0.4082092014849037,Low-error + high-uncertainty,176.21499999999995,2.26,1,1,3,0.1818181818181818
C-670,-3.91,-4.088033792323176,0.1780337923231762,0.21887968510028946,0.2107215276815294,0.3970885791355534,Low-error + high-uncertainty,310.415,3.033120000000002,2,1,4,0.5625
C-1642,-2.74,-2.4269405725834083,-0.3130594274165917,0.3130594274165917,0.1976288263216761,0.3562463382954242,Low-error + high-uncertainty,274.36099999999993,2.4144,0,0,9,0.8461538461538461
B-2134,-3.6512,-4.168948566813174,0.5177485668131742,0.5177485668131742,0.1693317163771475,0.3379495960443881,Low-error + high-uncertainty,313.52599999999995,4.964700000000005,0,0,16,0.9473684210526316
A-2589,-5.1883574821,-5.608875683982441,0.4205182018824412,0.4205182018824412,0.1826212418111218,0.3640123561661061,Low-error + high-uncertainty,154.29699999999997,4.313100000000004,0,0,7,0.8181818181818182
B-1248,-0.3879999999999999,-0.9299573139891435,0.5419573139891435,0.5419573139891435,0.1656120187545428,0.3246763906411894,Low-error + high-uncertainty,122.167,1.48732,1,1,1,0.25
A-602,-4.676528089,-4.534151283546807,-0.14237680545319306,0.1982072169414017,0.2130887467707572,0.4860623742932661,Low-error + high-uncertainty,474.8190000000003,2.873,2,2,6,0.3
A-588,-2.2062982993,-1.6341938277322008,-0.5721044715677995,0.5721044715677995,0.1612418179141662,0.2978868164539283,Low-error + high-uncertainty,92.141,1.99502,1,1,0,0.1428571428571428
C-1447,-8.14,-7.682220903153852,-0.45777909684614865,0.45777909684614865,0.1768516502605078,0.4506307732368659,Low-error + high-uncertainty,376.881,7.399300000000001,2,2,2,0.0
E-1129,-1.1,-0.6338310474276035,-0.4661689525723965,0.4661689525723965,0.1756797342063435,0.3454794460495478,Low-error + high-uncertainty,101.193,1.5254,0,0,4,1.0
B-951,-0.8493,-1.3796575984578017,0.5303575984578015,0.5303575984578015,0.1661392039072933,0.3293750034607365,Low-error + high-uncertainty,127.231,1.9286,1,0,2,1.0
A-372,-3.4975575811,-3.9229779775086673,0.42542039640866713,0.42542039640866713,0.1805714800917803,0.2553666361235791,Low-error + high-uncertainty,240.306,3.3792000000000018,2,2,2,0.1333333333333333
B-3301,-5.8739,-6.076132709962384,0.20223270996238407,0.20223270996238407,0.2112276021942477,0.4188979234959431,Low-error + high-uncertainty,433.81000000000006,4.893100000000004,2,2,9,0.3684210526315789
B-4311,-0.4359,-0.5972338832078087,0.16133388320780864,0.19703726500588092,0.2118941135659869,0.4236555333050593,Low-error + high-uncertainty,109.12799999999996,1.4876999999999998,1,1,1,0.0
C-1134,-2.52,-1.9235463281400857,-0.5964536718599144,0.5964536718599144,0.1565464472045437,0.2984045905864876,Low-error + high-uncertainty,150.17699999999996,1.9472,1,1,2,0.2222222222222222
A-402,-2.3647374971,-2.5933835306099327,0.22864603350993248,0.22864603350993248,0.2072831983775043,0.4027369019980931,Low-error + high-uncertainty,164.20399999999998,2.433900000000001,1,1,2,0.2
A-276,-4.5784028785,-5.114024056343906,0.5356211778439055,0.5356211778439055,0.1648595687173041,0.34784053185916,Low-error + high-uncertainty,367.43000000000006,4.131400000000002,3,3,5,0.0
A-2852,-0.4128573351,-0.43319460936391546,0.020337274263915472,0.15067983527435022,0.2177375724295471,0.4354273445587332,Low-error + high-uncertainty,146.18599999999998,0.5664,0,0,3,0.8571428571428571
B-2466,-4.8108,-5.309494675251536,0.4986946752515366,0.4986946752515366,0.1696453536796061,0.3020499117029915,Low-error + high-uncertainty,142.286,4.002900000000003,0,0,5,1.0
E-1008,-2.87,-3.0046206105344995,0.13462061053449925,0.1448706317507776,0.2181925737382299,0.4752941590015962,Low-error + high-uncertainty,444.44000000000017,-0.3475999999999986,4,1,2,0.4090909090909091
B-4236,-3.8971,-3.404900566970572,-0.492199433029428,0.492199433029428,0.1700202520992465,0.3310973659064236,Low-error + high-uncertainty,236.702,2.825400000000001,1,1,2,0.25
A-4286,-0.5310304973,0.013504945217782829,-0.5445354425177827,0.5445354425177827,0.162668592598232,0.3216346322189241,Low-error + high-uncertainty,58.080000000000005,0.7763,0,0,1,0.3333333333333333
C-2158,-7.349999999999999,-6.7381954841196245,-0.6118045158803759,0.6118045158803759,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,307.991,6.092500000000002,2,2,2,0.0
A-4152,-1.805450609,-2.1551003136431772,0.3496497046431773,0.3496497046431773,0.189177783673741,0.460747560986362,Low-error + high-uncertainty,164.20399999999998,2.1205,2,1,1,0.4
A-674,-3.3351930306999997,-2.764439677621892,-0.5707533530781089,0.5707533530781089,0.1584455717395247,0.3014608589653562,Low-error + high-uncertainty,108.18399999999998,2.5287000000000006,1,0,1,0.5
A-5778,-7.3953018986,-7.083481736354804,-0.3118201622451964,0.3118201622451964,0.1941932616825192,0.2746307443928861,Low-error + high-uncertainty,656.003,6.617700000000005,4,2,8,0.4285714285714285
A-1550,-4.014709734599999,-3.816995500293584,-0.1977142343064155,0.1977142343064155,0.2098689722612959,0.2967995468932276,Low-error + high-uncertainty,188.27000000000004,3.449600000000002,2,1,2,0.4615384615384615
B-353,-2.6383,-3.2021399948115765,0.5638399948115763,0.5638399948115763,0.1584270142011922,0.3043795758450431,Low-error + high-uncertainty,261.394,2.7113000000000014,2,2,6,0.3571428571428571
A-1998,-5.311540545400001,-5.003284526332912,-0.3082560190670889,0.3082560190670889,0.1932191783146354,0.2732531824831428,Low-error + high-uncertainty,307.34900000000005,4.196400000000002,3,3,4,0.1052631578947368
A-5520,-7.423828912,-7.4439449723127105,0.02011606031270998,0.14677172203185737,0.2153279514646639,0.4840935381619564,Low-error + high-uncertainty,530.7120000000003,8.815640000000002,5,4,8,0.2777777777777778
B-2876,-5.3459,-5.7156870998683695,0.3697870998683695,0.3697870998683695,0.1842691649925444,0.3199257604354901,Low-error + high-uncertainty,310.47800000000007,5.062000000000006,0,0,10,0.7368421052631579
B-1061,-0.19709999999999997,0.2890429399120133,-0.48614293991201335,0.48614293991201335,0.1679667429932082,0.3333744484110686,Low-error + high-uncertainty,117.14799999999998,0.0543,0,0,2,0.8
A-4179,-2.0063585886,-2.1098630975544754,0.1035045089544755,0.1513195044493636,0.2139980954438657,0.3026390088987269,Low-error + high-uncertainty,230.348,1.817,1,0,5,1.0
C-2568,-5.61,-6.002107127232521,0.3921071272325205,0.3921071272325205,0.1807005311114149,0.3891341150226042,Low-error + high-uncertainty,407.5200000000001,4.860100000000003,4,4,5,0.0
B-4350,-6.1033,-5.877177486334864,-0.22612251366513633,0.22612251366513633,0.203578442188998,0.4484987840332222,Low-error + high-uncertainty,380.55400000000014,5.296100000000005,2,1,9,0.65
A-2642,-6.6301043221,-7.21726255749465,0.5871582353946506,0.5871582353946506,0.1536791437914262,0.2729933687492689,Low-error + high-uncertainty,426.6820000000003,7.62640000000001,0,0,21,0.9230769230769232
C-1453,-8.1,-7.682220903153852,-0.4177790968461477,0.4177790968461477,0.1768516502605078,0.4506307732368659,Low-error + high-uncertainty,376.881,7.399300000000001,2,2,2,0.0
D-874,-2.639,-2.0533526327217033,-0.5856473672782965,0.5856473672782965,0.1536463734958865,0.2995415523904945,Low-error + high-uncertainty,150.177,1.9849,1,1,2,0.2222222222222222
B-1069,-4.1938,-4.4000940176276515,0.20629401762765084,0.20629401762765084,0.2059662308610835,0.456402932764635,Low-error + high-uncertainty,302.95300000000003,3.4654000000000007,2,2,0,0.0
F-453,-1.77,-2.341729289427573,0.5717292894275727,0.5717292894275727,0.1554520390803687,0.2198423819660098,Low-error + high-uncertainty,207.167,-1.7221000000000002,1,1,2,0.0
A-3739,-1.6002483408999997,-2.086568877199992,0.4863205362999918,0.4863205362999918,0.167061704481942,0.3115814991217118,Low-error + high-uncertainty,171.284,2.4351000000000003,0,0,6,0.9
F-613,-4.35,-4.601402220409011,0.25140222040901183,0.25140222040901183,0.1995111535278323,0.4648345438130272,Low-error + high-uncertainty,355.4530000000001,4.080620000000003,3,2,6,0.4090909090909091
A-2778,-7.861382650099999,-7.395834032034886,-0.4655486180651134,0.4655486180651134,0.1696280860123997,0.2398903397981255,Low-error + high-uncertainty,726.7460000000002,7.019400000000005,7,5,10,0.15
C-2159,-7.32,-6.7381954841196245,-0.5818045158803765,0.5818045158803765,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,307.991,6.092500000000002,2,2,2,0.0
A-3379,-0.0675110058,0.029486857087718293,-0.09699786288771828,0.1907806145541485,0.2071497988428823,0.3798544606817607,Low-error + high-uncertainty,70.09100000000001,0.7614000000000001,0,0,1,0.25
E-117,-2.03,-1.6489292609219042,-0.38107073907809563,0.38107073907809563,0.1805801615766698,0.3456281127861829,Low-error + high-uncertainty,92.569,2.0253,0,0,2,1.0
B-3711,-0.4919,-1.077609484423858,0.5857094844238581,0.5857094844238581,0.1521218591325802,0.2679697544812229,Low-error + high-uncertainty,124.13899999999995,1.4008,1,1,1,0.1428571428571428
B-2581,-2.5415,-2.0249354764917045,-0.5165645235082957,0.5165645235082957,0.1615128671061944,0.3044564167521926,Low-error + high-uncertainty,278.357,1.6716,0,0,7,1.0
B-496,-2.7369,-2.1757312711824843,-0.5611687288175157,0.5611687288175157,0.1552505092931259,0.308260262820426,Low-error + high-uncertainty,158.241,2.5199000000000007,0,0,6,0.8888888888888888
G-1011,-0.667,-0.6719499013806458,0.004949901380645827,0.14812023178860292,0.2120008448637454,0.4961801394008707,Low-error + high-uncertainty,123.11499999999998,-0.4245000000000001,1,1,1,0.0
A-4176,-1.7442328638,-1.798128783043187,0.053895919243187006,0.15196585776277746,0.2114522141302419,0.4215472296911944,Low-error + high-uncertainty,128.215,2.1152,0,0,6,0.75
I-85,-2.93,-3.0022304226349448,0.0722304226349446,0.13456235005573955,0.2135184261859907,0.4657334074033779,Low-error + high-uncertainty,444.44000000000017,-0.2143999999999992,4,1,2,0.4090909090909091
A-781,-1.8384616763,-1.6898381882580458,-0.14862348804195416,0.14945066700932444,0.211355160190292,0.298901334018649,Low-error + high-uncertainty,300.296,-1.523199999999998,3,1,3,0.6
C-2220,-2.89,-2.3740625554853168,-0.5159374445146832,0.5159374445146832,0.160423672655631,0.2268733335952952,Low-error + high-uncertainty,322.27700000000004,0.7953999999999999,3,1,4,0.4615384615384615
B-3436,-1.84,-2.3374993749250614,0.49749937492506136,0.49749937492506136,0.1622532579560852,0.2294607579407159,Low-error + high-uncertainty,305.33400000000006,1.2173000000000005,2,1,5,0.4666666666666667
B-2052,0.36210000000000003,0.39372452672874153,-0.03162452672874153,0.16699432933051836,0.207722607965316,0.394948158690277,Low-error + high-uncertainty,72.107,0.5548,0,0,1,0.5
F-639,-3.16,-3.3998890932896404,0.23988909328963992,0.23988909328963992,0.1969393527353683,0.3760741061373114,Low-error + high-uncertainty,216.689,2.9126200000000004,1,1,3,0.2222222222222222
E-863,-3.1300000000000003,-2.9915954514911083,-0.1384045485088913,0.20063022394621374,0.2022740297297187,0.3728365696351501,Low-error + high-uncertainty,148.20499999999998,2.728300000000001,1,1,2,0.2
B-1236,-4.8179,-4.27473021064708,-0.5431697893529202,0.5431697893529202,0.1548373957361548,0.2189731450126002,Low-error + high-uncertainty,302.41400000000004,4.002000000000003,2,0,5,0.5789473684210527
A-3049,-3.1255398769,-2.9915954514911083,-0.13394442540889143,0.19914351624621376,0.2022740297297187,0.3728365696351501,Low-error + high-uncertainty,148.20499999999998,2.728300000000001,1,1,2,0.2
A-1484,-1.8219317146,-1.800210855942377,-0.021720858657623094,0.1528831727321621,0.2084935222477642,0.4153010109936246,Low-error + high-uncertainty,128.21499999999995,2.1136,0,0,5,0.75
A-203,-6.1787966156,-5.9059392830947885,-0.2728573325052113,0.2728573325052113,0.1918582930339911,0.378226340089852,Low-error + high-uncertainty,202.256,4.584000000000002,4,4,0,0.0
C-1955,-3.34,-3.013305683071376,-0.3266943169286239,0.3266943169286239,0.1842287151311485,0.3271594736346506,Low-error + high-uncertainty,180.123,-1.7003,2,2,0,0.0
B-3091,-6.7243,-7.292883567029142,0.5685835670291408,0.5685835670291408,0.1506747565300652,0.3329707366036594,Low-error + high-uncertainty,482.36300000000017,6.501080000000004,4,3,8,0.2307692307692307
A-813,-0.3235268543,-0.573095851428082,0.2495689971280819,0.2495689971280819,0.1944725115236555,0.363640720458422,Low-error + high-uncertainty,88.14999999999999,1.4313,0,0,0,1.0
A-4138,-1.8422414993,-1.380434458104613,-0.46180704119538696,0.46180704119538696,0.1651443985650197,0.292594025414064,Low-error + high-uncertainty,191.238,0.2146200000000002,1,1,1,0.1111111111111111
A-2467,-3.6996406686,-3.2915417947563546,-0.4080988738436455,0.4080988738436455,0.1720958166431334,0.2433802379243927,Low-error + high-uncertainty,198.306,3.1544000000000016,1,0,1,0.9166666666666666
A-4025,-3.3274567494,-2.9691644110552957,-0.3582923383447043,0.3582923383447043,0.1788698706035894,0.2529601969075168,Low-error + high-uncertainty,184.2789999999999,2.765900000000001,1,0,3,0.9090909090909092
B-1448,-3.0905,-3.1740584332143627,0.08355843321436217,0.18402169791084985,0.2029400141794367,0.3567355814483459,Low-error + high-uncertainty,246.359,2.990000000000001,0,0,7,1.0
F-784,-3.2599999999999993,-3.6292360244575965,0.3692360244575969,0.3692360244575969,0.17722295987386,0.4603821289843588,Low-error + high-uncertainty,255.273,2.2910000000000004,3,2,3,0.2
A-1511,-2.9682045412,-2.4404330753378463,-0.5277714658621541,0.5277714658621541,0.1551152429727617,0.2999442936457432,Low-error + high-uncertainty,176.215,2.3059000000000003,1,1,3,0.1818181818181818
A-4712,-2.0012638712,-1.647053532781953,-0.354210338418047,0.354210338418047,0.1790435778905999,0.3422285035757098,Low-error + high-uncertainty,92.569,2.0237,0,0,1,1.0
B-1050,0.4298,0.39372452672874153,0.036075473271258506,0.14442766266385162,0.207722607965316,0.394948158690277,Low-error + high-uncertainty,72.107,0.5548,0,0,1,0.5
A-5671,-8.1019307222,-7.5410264812485055,-0.5609042409514954,0.5609042409514954,0.1501226996354041,0.4195064180077414,Low-error + high-uncertainty,657.5580000000001,8.637240000000004,4,4,11,0.1764705882352941
