ID,scaffold_key,split
B-4450,O=C1CCC(c2ccccc2)C(=O)N1,train
A-4911,ACYCLIC_A-4911,train
B-1667,O=C1CCCCC1C1=CCCCC1,train
A-1498,O=C1C=CC=C/C1=C/NCCN/C=C1/C=CC=CC1=O,train
A-1236,c1ccccc1,train
C-1900,c1ccccc1,train
B-2222,ACYCLIC_B-2222,train
A-4182,c1ccccc1,train
B-2654,ACYCLIC_B-2654,train
F-1105,O=C1CN=C(c2ccccc2)c2ccccc2N1,train
E-984,c1ccc2c(CC3CC4CCN3CC4)ccnc2c1,train
B-1757,c1ccccc1,train
B-2593,O=C1C=C([C@H]2CCC3C2CC[C@@H]2C4CC[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CCCCO7)CO6)CO5)C[C@H]4CC[C@@H]32)CO1,train
B-4526,c1ccccc1,train
E-1237,O=C1CCCCC1,train
A-1004,c1ccccc1,train
C-1642,ACYCLIC_C-1642,train
I-75,c1ccoc1,train
C-2011,c1ccoc1,train
A-705,O=C1CCCCC1,train
E-1194,ACYCLIC_E-1194,train
B-565,c1ccccc1,train
B-3413,c1ccccc1,train
B-2990,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,train
B-2730,c1ccccc1,train
I-17,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,train
A-487,ACYCLIC_A-487,train
F-665,c1ccccc1,train
C-981,O=S1(=O)CCCc2ccsc21,train
C-1114,ACYCLIC_C-1114,train
B-2712,O=C(NOC(=O)c1ccccc1)c1ccccc1,train
B-850,c1ccccc1,train
F-883,O=C(Nc1ccccc1)c1ccccc1,train
B-821,O=c1cc[nH]c(=S)[nH]1,train
A-1312,ACYCLIC_A-1312,train
B-1904,c1ccccc1,train
C-1855,C1CCC(OCC2CCCC(OC3CCCO3)O2)OC1,train
C-1586,ACYCLIC_C-1586,train
B-4320,c1ccccc1,train
B-2666,c1ccccc1,train
B-4043,ACYCLIC_B-4043,train
A-974,c1ccccc1,train
A-2593,O=C(NCCCCCCNC(=O)OCCN1CCCO1)OCCN1CCCO1,train
C-1727,c1ccccc1,train
C-2354,O=c1nc(NS(=O)(=O)c2ccccc2)cc[nH]1,train
B-2553,c1cnc2ncncc2n1,train
B-1128,ACYCLIC_B-1128,train
A-4798,C=C1CCOCC1,train
A-1687,c1ccccc1,train
B-3522,O=S(=O)(c1ccccc1)C1CC1,train
B-215,O=C1NC(=O)C(c2ccccc2)C(=O)N1,train
B-3366,O=C1OCc2ccccc21,train
A-1481,ACYCLIC_A-1481,train
G-1048,O=C1Nc2ccccc2Oc2ccccc21,train
B-506,ACYCLIC_B-506,train
C-1803,c1ccccc1,train
A-379,c1ccccc1,train
B-2377,ACYCLIC_B-2377,train
B-4229,c1ccccc1,train
B-3298,c1ccccc1,train
G-346,ACYCLIC_G-346,train
C-1681,c1ccccc1,train
C-1682,c1ccccc1,train
B-621,ACYCLIC_B-621,train
B-1845,C1CCCCC1,train
B-1134,C1CCCCC1,train
B-1477,c1ccccc1,train
C-1866,O=c1[nH]cnc2nccnc12,train
B-1668,c1ccccc1,train
A-225,c1ccccc1,train
C-2037,O=c1[nH]c(=O)c2nccnc2[nH]1,train
A-1056,ACYCLIC_A-1056,train
A-526,C1CCCCC1,train
B-3743,c1ccccc1,train
A-365,ACYCLIC_A-365,train
A-457,ACYCLIC_A-457,train
A-4664,ACYCLIC_A-4664,train
B-1232,S=c1[nH]c2cncnc2[nH]1,train
D-508,c1ccccc1,train
E-2,C1CCCC1,train
A-297,c1ccccc1,train
F-1093,C1CCOCC1,train
A-4754,c1ccccc1,train
D-1458,c1ccccc1,train
A-973,c1ccccc1,train
F-884,O=C(Nc1ccccc1)c1ccccc1,train
B-2591,c1ccccc1,train
A-295,ACYCLIC_A-295,train
B-425,O=C(OC[C@@H]1CCC[C@H](Oc2ccccc2)O1)c1ccccc1,train
F-698,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,train
A-649,C1CCCCC1,train
A-2573,ACYCLIC_A-2573,train
C-2018,c1ccccc1,train
B-4525,c1ccccc1,train
D-1932,O=C1O[C@H]2CC3C([C@@H]1C2)[C@H]1O[C@H]1[C@]31CO1,train
A-1867,c1ccccc1,train
C-1918,O=c1cc[nH]c(=O)[nH]1,train
F-566,c1ccccc1,train
A-1723,C1CCCCC1,train
E-616,ACYCLIC_E-616,train
B-2890,c1ccccc1,train
B-1034,ACYCLIC_B-1034,train
A-3027,c1ccccc1,train
A-4842,c1ccccc1,train
B-2112,ACYCLIC_B-2112,train
B-4475,c1ncc2ccn(C3CCCO3)c2n1,train
A-304,ACYCLIC_A-304,train
B-3541,O=S(=O)(c1ccccc1)C1CCC1,train
B-2848,ACYCLIC_B-2848,train
B-3777,c1ccccc1,train
F-454,c1ccccc1,train
F-417,c1ccccc1,train
A-1606,c1ccccc1,train
A-373,O=C1CCCCCCCCCCC(=O)OCCO1,train
A-2188,c1ccccc1,train
A-2308,c1cc2c3c(cccc3c1)NCN2,train
A-4874,O=C1OCCCOC(=O)C2CC=CCC12,train
A-1197,C1CCCCC1,train
A-4579,c1ccccc1,train
B-1366,c1ccccc1,train
A-525,c1ccc(-c2ncncn2)cc1,train
A-5034,ACYCLIC_A-5034,train
A-2337,ACYCLIC_A-2337,train
A-4645,ACYCLIC_A-4645,train
C-492,c1ccccc1,train
B-4207,c1ccccc1,train
B-3302,c1ccccc1,train
A-1807,c1ccccc1,train
B-1786,c1ccccc1,train
B-42,O=c1ccn(C2CCCO2)c(=O)[nH]1,train
A-1383,O=c1[nH]c2ccccc2[nH]1,train
B-4192,c1ccccc1,train
E-863,c1ccccc1,train
A-1599,S=c1[nH]nc(SSc2n[nH]c(=S)s2)s1,train
C-1384,c1ccccc1,train
C-1382,c1ccccc1,train
F-169,ACYCLIC_F-169,train
A-403,c1ccccc1,train
B-4287,c1cncnc1,train
E-888,c1ccccc1,train
A-465,C1=CCCCC1,train
C-1420,O=c1cc[nH]c2ncccc12,train
B-1777,c1ccccc1,train
B-1621,c1ccc(C2CCCCC2)cc1,train
A-4588,c1ccccc1,train
E-1000,O=C1C2=CC3C(=O)C=CCC3CC2Cc2ccccc21,train
A-3049,c1ccccc1,train
A-1355,c1ccccc1,train
B-3853,ACYCLIC_B-3853,train
B-1210,ACYCLIC_B-1210,train
B-1699,C=C1c2ccccc2COc2ccccc21,train
C-1721,c1ccccc1,train
A-988,c1ccccc1,train
B-1481,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,train
A-618,O=c1[nH]c2ccccc2[nH]1,train
A-647,C1=CCCC=C1,train
F-1091,c1coc(-c2nc3ccccc3n2C2CCCO2)c1,train
C-2302,O=C1CCC(c2nc3[nH]c(=O)[nH]c(=O)c3[nH]2)C1,train
F-784,O=C(c1ccccc1)c1ccc2n1CCC2,train
C-2545,O=C(NC(CC(=O)N1CCSC1)Cc1ccccc1)c1ccccc1,train
C-1933,O=c1[nH]c2ccccc2o1,train
A-1544,O=C(CCCCCCCCC(=O)OC1CCNCC1)OC1CCNCC1,train
B-913,c1ccccc1,train
C-2531,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,train
A-4906,C1=CCCCC1,train
F-420,O=C(Nc1ccccc1)c1ccccc1,train
D-1912,ACYCLIC_D-1912,train
B-1697,ACYCLIC_B-1697,train
A-4966,O=C1CCCCC1,train
F-22,c1ccccc1,train
B-3641,c1ccccc1,train
F-864,c1ccccc1,train
A-4678,O=c1cccc[nH]1,train
C-1248,O=c1cc[nH]c(=O)[nH]1,train
B-1489,c1ccccc1,train
C-2050,c1ccc2ncccc2c1,train
F-456,c1ccccc1,train
C-2220,O=C(c1cccc(N2CC2)c1)N1CCOCC1,train
C-261,O=C1NC(=O)C(C2=CCCCCC2)C(=O)N1,train
B-3637,c1ccccc1,train
A-2740,O=c1n(Cc2ccccc2)c(=O)n(Cc2ccccc2)c(=O)n1Cc1ccccc1,train
B-4136,c1ccccc1,train
A-1252,c1ccc(C(c2ccccc2)c2ccccc2)cc1,train
A-387,c1ccccc1,train
B-1988,ACYCLIC_B-1988,train
C-146,O=c1[nH]ncs1,train
D-303,c1ccc(Oc2ccccc2)cc1,train
B-2316,c1ccc2ncncc2c1,train
C-1789,O=c1ncc2nccnc2[nH]1,train
B-920,c1ccccc1,train
B-3365,O=C1CCCC(=O)C1C(=O)c1ccccc1,train
A-2299,C1COC2(CCCC2)OC1,train
B-3960,C1=CCC=CC1,train
B-1399,O=c1cc[nH]c(=O)[nH]1,train
B-3508,c1ccc(Oc2ncccn2)cc1,train
A-140,ACYCLIC_A-140,train
F-315,c1ccc2ncccc2c1,train
B-3768,c1ccccc1,train
C-1904,c1ccccc1,train
B-3914,c1ccccc1,train
F-1198,c1ccc(-n2ncc3nc4ccccc4nc32)cc1,train
B-2063,O=c1cc[nH]c(=O)[nH]1,train
E-677,c1ccccc1,train
B-1561,c1ccccc1,train
E-110,ACYCLIC_E-110,train
B-2719,O=C(Nc1cccc2ccccc12)c1ccccc1,train
B-1610,ACYCLIC_B-1610,train
B-3961,c1ccc2[nH]ccc2c1,train
C-171,c1ccccc1,train
B-1260,ACYCLIC_B-1260,train
D-1860,O=S(=O)(Nc1cccnn1)c1ccccc1,train
A-5433,O=c1cccc[nH]1,train
A-301,c1ccccc1,train
A-718,ACYCLIC_A-718,train
B-3292,c1ccccc1,train
F-1164,c1ccc2[nH]ccc2c1,train
A-1643,c1ccccc1,train
B-2836,ACYCLIC_B-2836,train
F-267,O=C1OCc2ccccc21,train
B-4214,c1ccccc1,train
A-1727,c1ccccc1,train
A-1577,c1ccccc1,train
C-1263,c1ccccc1,train
B-1576,ACYCLIC_B-1576,train
H-463,ACYCLIC_H-463,train
F-756,O=S(=O)(Nc1ncccn1)c1ccccc1,train
B-1548,ACYCLIC_B-1548,train
B-1330,O=C1OCc2ccccc21,train
C-638,c1ccccc1,train
B-4044,ACYCLIC_B-4044,train
A-5700,ACYCLIC_A-5700,train
B-2961,O=C(Nc1ccccc1)c1ccccc1,train
F-885,O=C(Nc1ccccc1)c1ccccc1,train
E-817,C1CC2OCOC2O1,train
A-773,O=C(c1ccccc1)C1CCCCC1,train
A-932,c1ccccc1,train
B-3992,ACYCLIC_B-3992,train
B-4476,O=S(=O)(Nc1nccs1)c1ccccc1,train
A-4982,c1ccccc1,train
B-1796,O=C1C=CC(=NNc2ccccc2)C=C1,train
E-1038,c1ccc2c(c1)ccc1nccnc12,train
C-2211,O=C(c1ccnc2ccccc12)C1CC2CCN1CC2,train
A-1815,c1ccccc1,train
C-416,c1ccccc1,train
A-794,C1=CCCCC1,train
A-5490,ACYCLIC_A-5490,train
A-652,C1CCCCC1,train
B-1716,O=C(Nc1ccccc1)c1cccnc1,train
A-787,c1ccccc1,train
A-170,C1=C\CC/C=C\CC/1,train
F-329,c1ccccc1,train
C-1937,O=c1[nH]cnc2nccnc12,train
F-361,c1ccccc1,train
B-3674,c1ccccc1,train
F-144,ACYCLIC_F-144,train
B-3367,O=C1OCc2ccccc21,train
B-2045,c1ccccc1,train
E-1122,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train
B-69,c1ccccc1,train
B-4138,c1ccccc1,train
A-1015,ACYCLIC_A-1015,train
A-1143,O=C1CCCCCCCCCCCN1,train
A-1816,c1ccccc1,train
B-3953,C1=CC=CCC=C1,train
B-472,c1ccccc1,train
B-2906,O=c1[nH]c(=O)c2nccnc2[nH]1,train
F-107,O=c1ncn(-c2ccccc2)[nH]1,train
E-681,C=C1c2ccccc2COc2ccccc21,train
A-667,c1ccccc1,train
E-709,c1ccccc1,train
A-172,ACYCLIC_A-172,train
A-1612,c1ccccc1,train
A-1614,c1ccccc1,train
F-1,c1ccc2c(c1)CCn1ccnc1C21CCNCC1,train
F-816,c1ccccc1,train
C-234,c1ccccc1,train
B-966,O=S(=O)(c1ccccc1)c1cncs1,train
A-4905,ACYCLIC_A-4905,train
C-2089,O=c1c2ccccc2nc2n1CCNC2,train
C-1755,c1ncc2[nH]cnc2n1,train
C-2475,O=S(=O)(Cc1ccccc1)N=c1[nH]ncs1,train
B-3351,O=S(=O)(c1ccccc1)C1CC1,train
B-1132,ACYCLIC_B-1132,train
B-1944,c1ccccc1,train
I-38,c1ccc(Oc2ccccc2)cc1,train
B-3751,c1ccccc1,train
B-3957,ACYCLIC_B-3957,train
A-1881,ACYCLIC_A-1881,train
A-4900,ACYCLIC_A-4900,train
C-1372,c1ccccc1,train
A-26,c1ccccc1,train
F-1129,c1ccc2c(c1)[nH]c1nncnc12,train
C-1627,ACYCLIC_C-1627,train
B-3731,c1ccccc1,train
A-4691,ACYCLIC_A-4691,train
B-2154,c1ccccc1,train
B-26,O=c1cc[nH]c(=S)[nH]1,train
B-2001,O=C(OCCCN1CCCCC1)c1ccccc1,train
B-2556,c1ccccc1,train
F-1152,c1ccc(OC2CCCCO2)cc1,train
C-2348,O=c1nc(NS(=O)(=O)c2ccccc2)cc[nH]1,train
F-59,O=C1OCc2ccccc21,train
B-773,c1ccc(-c2ccc3ccccc3n2)cc1,train
E-691,c1ccccc1,train
A-305,C1=CCCCC1,train
F-355,c1ccccc1,train
A-5496,ACYCLIC_A-5496,train
B-2106,c1ccccc1,train
C-2195,O=C(NCC1CC2C=CC1C2)NS(=O)(=O)N1CCOCC1,train
A-909,ACYCLIC_A-909,train
F-349,c1ccccc1,train
A-1141,c1ccc(Oc2ccccc2)cc1,train
C-911,O=c1nc(NS(=O)(=O)c2ccccc2)cc[nH]1,train
B-4338,ACYCLIC_B-4338,train
F-678,O=S(=O)(Nc1nccs1)c1ccccc1,train
B-382,ACYCLIC_B-382,train
A-2149,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,train
F-618,c1ccccc1,train
A-3900,c1ccccc1,train
B-1037,ACYCLIC_B-1037,train
B-4193,ACYCLIC_B-4193,train
A-1678,c1ccccc1,train
C-2422,O=C(OCCOCn1cnc2c(=O)[nH]cnc21)c1ccccc1,train
A-1741,c1ccccc1,train
E-794,c1ccccc1,train
A-488,ACYCLIC_A-488,train
B-2187,O=C(Nc1ccccc1)c1cccnc1,train
A-1790,ACYCLIC_A-1790,train
B-982,c1ccccc1,train
B-1586,c1ccc(-c2nc[nH]n2)cc1,train
B-1056,O=C1CCC2C1CCC1C3CCCCC3CCC21,train
A-496,c1ccccc1,train
B-3654,c1ccccc1,train
B-4539,c1ccccc1,train
B-1812,c1ccccc1,train
C-1983,c1ccccc1,train
C-1157,C1=CCCCC1,train
B-1156,O=c1c(Cc2coc3ccccc3c2=O)coc2ccccc12,train
B-4650,c1ccccc1,train
F-1067,C1CC2OCOC2O1,train
I-76,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,train
A-569,ACYCLIC_A-569,train
F-462,ACYCLIC_F-462,train
C-1430,c1ccccc1,train
F-1142,O=C1NC(=O)C(c2ccccc2)N1,train
C-1673,O=C1CCC2C1CCC1C3CCCCC3CCC21,train
B-3779,c1ccccc1,train
B-1146,ACYCLIC_B-1146,train
B-4503,O=S(=O)(Nc1ncccn1)c1ccccc1,train
A-1059,ACYCLIC_A-1059,train
A-3029,c1ccc(OCC2CO2)cc1,train
E-521,O=C1NC(=O)C(c2ccccc2)C(=O)N1,train
A-1290,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,train
B-1591,ACYCLIC_B-1591,train
A-2465,c1ccccc1,train
B-2850,c1ccccc1,train
D-1964,ACYCLIC_D-1964,train
B-1082,c1ccccc1,train
I-28,c1ccccc1,train
A-4695,c1ccccc1,train
C-1701,C1=CCCCC1,train
B-2264,c1ccccc1,train
A-1619,c1ccccc1,train
F-1201,O=C1COCC(Cc2ccccc2)N1,train
A-4960,C1=CCCCC1,train
B-1327,c1ccccc1,train
A-257,ACYCLIC_A-257,train
A-1292,c1ccc(Nc2ccccc2)cc1,train
A-1792,c1ccccc1,train
F-436,O=c1cc[nH]cc1,train
C-2306,O=C(OCCn1ccnc1)c1ccc(CN2CCOCC2)cc1,train
B-2243,c1ccccc1,train
B-1646,O=C1c2ccccc2C(=O)c2cc([C@@H]3CCCCO3)ccc21,train
A-1043,c1ccccc1,train
C-1967,c1ccccc1,train
A-264,ACYCLIC_A-264,train
E-1026,c1ccccc1,train
A-4934,c1ccccc1,train
B-3200,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1,train
C-1826,O=C1CCC2C1CCC1C3CCCCC3=CCC21,train
B-2599,c1ccccc1,train
F-1162,O=C1Nc2ccccc2C(=O)N2CCCC12,train
B-2615,c1ccccc1,train
F-240,ACYCLIC_F-240,train
B-3054,c1ccc(C2(Cn3cncn3)OCCO2)cc1,train
A-4835,c1ccccc1,train
F-449,c1ccccc1,train
B-931,ACYCLIC_B-931,train
C-1063,O=C(CCN1CCOCC1)N1c2ccccc2Sc2ccccc21,train
B-2960,O=C(Nc1ccccc1)c1ccccc1,train
B-2901,c1ccc(OCn2cncn2)cc1,train
B-1488,c1ccccc1,train
C-1869,O=c1[nH]cnc2nccnc12,train
B-4515,c1ccccc1,train
B-919,c1ccccc1,train
B-2589,O=c1cc[nH]c(=O)[nH]1,train
A-5195,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,train
A-1629,c1ccccc1,train
B-4520,c1ccccc1,train
G-1047,O=C1Nc2ccccc2Cc2ccccc21,train
B-423,c1ccccc1,train
A-1620,C1=CCCCC1,train
A-381,C1CCCCC1,train
B-950,c1ccccc1,train
B-2643,O=C1OCc2cc3ccccc3cc21,train
B-373,c1ccccc1,train
B-3649,c1ccccc1,train
B-905,O=c1cc[nH]c(=O)[nH]1,train
C-2295,c1ccc2c(c1)CCc1cccc3c1C2CN1CCCCC31,train
A-463,c1ccccc1,train
B-1193,ACYCLIC_B-1193,train
C-1396,O=C(OCN1C(=O)CCC1=O)c1ccccc1,train
B-377,c1ccccc1,train
F-391,O=C(c1ccccc1)c1ccccc1,train
E-793,c1ccccc1,train
F-957,O=C(C(=O)c1ccccc1)c1ccccc1,train
B-2147,c1ccccc1,train
F-540,S=C(Nc1ccccc1)SCc1ccccc1,train
B-3228,c1ccccc1,train
B-3632,c1ccccc1,train
A-790,c1ccccc1,train
B-1504,c1ccccc1,train
A-706,c1ccccc1,train
A-476,ACYCLIC_A-476,train
G-68,ACYCLIC_G-68,train
B-4492,O=S(=O)(Nc1nncs1)c1ccccc1,train
C-442,c1ccccc1,train
B-2153,O=C1CNC(=O)N1,train
B-3518,O=S(=O)(c1ccccc1)C1CC1,train
C-863,O=C(Nc1ccccc1)C1=COCCS1(=O)=O,train
C-2190,c1ccc(N2CC2)cc1,train
A-1942,ACYCLIC_A-1942,train
B-2506,ACYCLIC_B-2506,train
A-1511,c1ccccc1,train
A-587,c1ccccc1,train
B-1137,ACYCLIC_B-1137,train
B-2500,c1ccc2nnccc2c1,train
A-772,c1ccccc1,train
A-416,C(=Nc1ccccc1)Nc1ccccc1,train
A-1515,C1=CCCC=C1,train
A-1538,c1ccccc1,train
C-2463,c1ccc(C2=NCc3cncn3-c3ccccc32)cc1,train
A-853,ACYCLIC_A-853,train
C-690,c1cc2c(s1)CCCS2,train
A-578,c1ccccc1,train
A-2481,ACYCLIC_A-2481,train
E-819,ACYCLIC_E-819,train
B-1629,ACYCLIC_B-1629,train
B-2897,O=C(NCc1ccccc1)Nc1ccccc1,train
A-1913,c1ccccc1,train
A-1181,ACYCLIC_A-1181,train
E-878,c1ccc2c(c1)CN1CCCC1=N2,train
C-212,c1ccccc1,train
C-2486,O=S(=O)(N=c1[nH]ncs1)c1ccccc1,train
F-594,O=C1NC(Cc2ccccc2)C(=O)N1c1ccccc1,train
C-1290,O=C(OCC(=O)N1CCC1)c1ccccc1,train
C-1986,c1ccccc1,train
B-1127,ACYCLIC_B-1127,train
C-2586,O=C(COc1cccc2cnccc12)NCC(=O)NC(CC(=O)N1CCSC1)Cc1ccccc1,train
C-571,c1ccccc1,train
B-2014,ACYCLIC_B-2014,train
B-4230,c1ccccc1,train
F-248,ACYCLIC_F-248,train
B-2584,c1ccccc1,train
B-311,c1ccccc1,train
F-12,O=C1CC(=O)CC(c2ccccc2)C1,train
F-1143,c1ccc(OC2CCCCO2)cc1,train
F-255,c1cscn1,train
C-2042,c1ccccc1,train
E-13,ACYCLIC_E-13,train
A-588,c1ccccc1,train
A-4782,C1C[C@H]2C[C@@H](C1)C2,train
F-855,O=C(c1ccc(CNCc2ccccc2)cc1)c1ccsc1,train
A-2525,O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,train
F-630,c1ccccc1,train
A-363,C1=CCCCC1,train
B-1362,c1ccccc1,train
B-580,ACYCLIC_B-580,train
I-18,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C=CCS[C@H]12,train
C-989,O=C(Cc1cccs1)NC1C(=O)N2C=CCSC12,train
A-4736,ACYCLIC_A-4736,train
C-2550,O=C(Cc1ccccc1)NC(CC(=O)N1CCSC1)Cc1ccccc1,train
A-1523,ACYCLIC_A-1523,train
E-1188,c1ccccc1,train
D-1431,c1ccccc1,train
E-496,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,train
C-1448,O=c1cc[nH]c2ncccc12,train
F-428,O=C(c1ccccc1)c1ccccc1,train
F-745,c1ccc(COc2ccc3c4c2OC2CCCC5C(C3)NCCC425)cc1,train
B-4198,ACYCLIC_B-4198,train
B-2965,c1ccc(Nc2ncccn2)cc1,train
B-807,c1ccccc1,train
B-4251,C1CCNCC1,train
B-3454,c1ccccc1,train
F-1127,N=C1NCCN1Cc1cccnc1,train
B-3520,O=S(=O)(c1ccccc1)C1CC1,train
F-825,c1ccccc1,train
B-3447,c1ccccc1,train
A-579,c1ccc2c(c1)CCc1ccccc1N2,train
B-2116,O=S(=O)(c1ccccc1)N1CCCCC1,train
A-4889,c1ccccc1,train
A-584,ACYCLIC_A-584,train
A-1256,c1ccccc1,train
A-1185,c1ccccc1,train
B-921,c1ccccc1,train
A-601,c1ccccc1,train
B-3662,c1ccccc1,train
B-2039,ACYCLIC_B-2039,train
A-4795,c1ccccc1,train
B-780,c1ccccc1,train
C-766,O=c1ccn(C2CCCO2)c(=O)[nH]1,train
A-1033,ACYCLIC_A-1033,train
B-4282,c1ccc2c(c1)ccc1ncccc12,train
A-4639,c1ccccc1,train
A-789,C1CCCCC1,train
E-1251,O=C(Oc1ccccc1)c1ccccc1,train
B-1784,c1ccccc1,train
C-2325,c1ccccc1,train
A-2471,O=C(Nc1ccc(Cc2ccc(NC(=O)NC3CCCCC3)cc2)cc1)NC1CCCCC1,train
B-2235,c1ccc(C2c3ccccc3Nc3ccccc32)cc1,train
B-2893,c1nc[nH]n1,train
C-1320,O=c1[nH]cnc2n[nH]cc12,train
C-554,c1ccccc1,train
B-3234,c1ccc(C(Cn2cncn2)c2ccccc2)cc1,train
A-5402,ACYCLIC_A-5402,train
A-4817,c1ccccc1,train
B-2507,ACYCLIC_B-2507,train
B-1368,ACYCLIC_B-1368,train
B-3499,c1ccc(Oc2ccccc2)cc1,train
C-2013,O=c1c2ccccc2nc2n1CCC2,train
F-439,ACYCLIC_F-439,train
A-470,c1ccc2ncccc2c1,train
D-1689,O=c1cccc[nH]1,train
B-369,c1ccccc1,train
F-262,c1ccccc1,train
A-4138,c1ccccc1,train
B-2609,ACYCLIC_B-2609,train
G-978,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,train
A-359,c1ccccc1,train
H-570,ACYCLIC_H-570,train
A-114,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,train
B-3149,c1ccccc1,train
B-3326,c1cnc2ncncc2n1,train
B-1447,ACYCLIC_B-1447,train
A-808,C1CCCCC1,train
B-992,O=c1c2ccccc2nc2n1CCC2,train
B-2645,c1ccccc1,train
C-1108,ACYCLIC_C-1108,train
B-2438,c1ccccc1,train
A-597,c1ccccc1,train
G-743,c1ccccc1,train
C-2411,O=c1cc(Nc2ccccc2)cc[nH]1,train
A-1870,ACYCLIC_A-1870,train
B-595,ACYCLIC_B-595,train
A-2345,ACYCLIC_A-2345,train
E-674,c1ccccc1,train
A-1677,c1ccccc1,train
B-461,ACYCLIC_B-461,train
A-1782,c1ccccc1,train
G-771,O=c1ccoc2cc3occc3cc12,train
A-1665,O=C(Oc1ccccc1)c1ccccc1,train
C-2428,O=c1cc(Nc2ccccc2)cc[nH]1,train
A-4921,C1CCOCC1,train
C-494,c1ccccc1,train
B-2186,c1ccccc1,train
A-5182,ACYCLIC_A-5182,train
A-5041,S=C(Nc1ccccc1)Nc1ccccc1,train
F-295,O=C1CC(c2ccccc2)OC1=O,train
B-1664,ACYCLIC_B-1664,train
A-1144,c1ccccc1,train
B-4019,c1ccccc1,train
B-3754,c1ccccc1,train
C-1603,C1CCCCC1,train
A-332,O=C(Nc1ccccc1)Nc1ccccc1,train
A-1576,ACYCLIC_A-1576,train
A-1226,ACYCLIC_A-1226,train
A-34,c1ccccc1,train
B-4516,c1ccccc1,train
A-645,c1ccccc1,train
F-395,c1ccccc1,train
C-1333,c1ccccc1,train
A-4722,c1ccccc1,train
B-607,ACYCLIC_B-607,train
B-3757,c1ccccc1,train
B-2182,O=S(=O)(Nc1nccs1)c1ccccc1,train
A-4744,O=c1[nH]c2ccccc2[nH]1,train
G-156,c1ccccc1,train
C-2544,O=C(Cn1cnnn1)NC1C(=O)N2C=C(CSc3nncs3)CSC12,train
B-4507,c1ccc(Cc2cncnc2)cc1,train
B-1361,c1ccccc1,train
C-1160,c1ccccc1,train
E-934,c1ccc(-c2nc3ccccc3s2)cc1,train
C-239,c1ccccc1,train
G-1060,c1ccccc1,train
C-1358,c1ccccc1,train
C-1316,c1ccccc1,train
B-2010,ACYCLIC_B-2010,train
A-1570,O=c1[nH]c2ccccc2[nH]1,train
B-572,ACYCLIC_B-572,train
C-1818,c1cscn1,train
B-3053,c1ccc(C2(Cn3cncn3)OCCO2)cc1,train
F-854,c1ccccc1,train
B-1335,c1ccccc1,train
A-4144,ACYCLIC_A-4144,train
B-3037,C1CCOCC1,train
F-100,O=C1OCc2ccccc21,train
B-1152,O=S(=O)(Nc1ccccc1)c1ccccc1,train
B-3971,c1ccc2[nH]ncc2c1,train
C-770,O=c1ccn(C2CCCO2)c(=O)[nH]1,train
C-1129,c1ccccc1,train
C-1546,ACYCLIC_C-1546,train
E-139,ACYCLIC_E-139,train
A-1991,c1cc2c3c(cccc3c1)NCN2,train
A-372,O=C(Nc1ccccc1)Nc1ccccc1,train
F-43,c1ccccc1,train
B-3463,O=C(c1ccccc1)c1ccsc1,train
B-1381,ACYCLIC_B-1381,train
B-3955,ACYCLIC_B-3955,train
B-1593,c1ccccc1,train
C-857,O=S(=O)(Nc1cccnn1)c1ccccc1,train
B-718,c1ccc(NNc2ccccc2)cc1,train
A-1357,c1ccccc1,train
A-467,O=C(OCC1CO1)c1ccc(C(=O)OCC2CO2)c(C(=O)OCC2CO2)c1,train
C-1155,c1ccccc1,train
C-1922,c1ccccc1,train
A-1058,ACYCLIC_A-1058,train
E-455,c1ccc(-c2ccccc2)cc1,train
B-3519,O=S(=O)(c1ccccc1)C1CC1,train
G-1045,O=C1Nc2ccccc2Nc2ncccc21,train
A-1397,O=C1C=C2CC[C@@H]3[C@H](CCC4[C@H]3CC[C@@]43CCC(=O)O3)C2CC1,train
B-1377,ACYCLIC_B-1377,train
B-4233,c1ccccc1,train
C-2154,c1ccc2c3c([nH]c2c1)COCC3,train
B-1587,c1ccccc1,train
B-1095,c1ccccc1,train
A-4822,c1ccccc1,train
B-3420,c1ccccc1,train
